time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport
1783815355.6289241,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.628996,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6290684,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6291394,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.62921,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6292868,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.629358,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6294405,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
1783815355.6295135,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6295846,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.629656,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
1783815355.6297276,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.629824,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6298983,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.629969,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.630039,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6301098,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6301801,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.630252,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6303234,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6303961,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6304681,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6305406,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6306121,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6306803,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6307526,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6308253,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6308959,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6309652,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6310353,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
1783815355.6311052,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
1783815355.6311767,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
