timestamp,rtt(ms),success
2026-07-14 01:48:21.867829,7.17,1
2026-07-14 01:48:21.874323,3.76,1
2026-07-14 01:48:21.880105,3.72,1
2026-07-14 01:48:21.886690,4.52,1
2026-07-14 01:48:21.893512,4.59,1
2026-07-14 01:48:21.902981,7.41,1
2026-07-14 01:48:21.914700,9.54,1
2026-07-14 01:48:21.921503,4.46,1
2026-07-14 01:48:21.929364,5.58,1
2026-07-14 01:48:21.936608,5.3,1
2026-07-14 01:48:21.944100,5.29,1
2026-07-14 01:48:21.951701,5.49,1
2026-07-14 01:48:21.972222,18.3,1
2026-07-14 01:48:21.989990,15.3,1
2026-07-14 01:48:21.999041,6.66,1
2026-07-14 01:48:22.004586,3.39,1
2026-07-14 01:48:22.012143,4.99,1
2026-07-14 01:48:22.020775,6.28,1
2026-07-14 01:48:22.027827,4.74,1
2026-07-14 01:48:22.034379,4.43,1
2026-07-14 01:48:22.041530,4.67,1
2026-07-14 01:48:22.048211,4.42,1
2026-07-14 01:48:22.054266,4.13,1
2026-07-14 01:48:22.062126,5.9,1
2026-07-14 01:48:22.067195,3.22,1
2026-07-14 01:48:22.072547,3.38,1
2026-07-14 01:48:22.078741,4.19,1
2026-07-14 01:48:22.084275,3.46,1
2026-07-14 01:48:22.090046,3.54,1
2026-07-14 01:48:22.095956,3.86,1
2026-07-14 01:48:22.103607,5.61,1
2026-07-14 01:48:22.110380,4.59,1
2026-07-14 01:48:22.116176,3.67,1
2026-07-14 01:48:22.122198,3.88,1
2026-07-14 01:48:22.129062,4.79,1
2026-07-14 01:48:22.135117,4.0,1
2026-07-14 01:48:22.141375,4.0,1
2026-07-14 01:48:22.146875,3.49,1
2026-07-14 01:48:22.152320,3.3,1
2026-07-14 01:48:22.158346,4.02,1
2026-07-14 01:48:22.165482,5.1,1
2026-07-14 01:48:22.172049,4.49,1
2026-07-14 01:48:22.180542,6.35,1
2026-07-14 01:48:22.187466,4.89,1
2026-07-14 01:48:22.193468,3.92,1
2026-07-14 01:48:22.209479,13.6,1
2026-07-14 01:48:22.225077,12.9,1
2026-07-14 01:48:22.232112,4.71,1
2026-07-14 01:48:22.239531,5.5,1
2026-07-14 01:48:22.246442,4.68,1
2026-07-14 01:48:22.257044,8.45,1
2026-07-14 01:48:22.264946,5.79,1
2026-07-14 01:48:22.280263,13.2,1
2026-07-14 01:48:22.286036,3.77,1
2026-07-14 01:48:22.291901,3.92,1
2026-07-14 01:48:22.296527,2.41,1
2026-07-14 01:48:22.300975,2.47,1
2026-07-14 01:48:22.305876,2.88,1
2026-07-14 01:48:22.320361,12.6,1
2026-07-14 01:48:22.332160,9.9,1
